,u,v,w,x,y,z
12957,9.5753,2.0299,-0.001017,71.791,43.75,1.141
12958,7.4013,3.7824,-0.001017,73.393,43.75,1.141
12959,6.7801,4.4834,-0.001017,74.996,43.75,1.141
12960,6.1589,4.8339,-0.012604,76.599,43.75,1.141
12961,5.5378,5.1844,-0.001017,78.202,43.75,1.141
12962,4.606,4.8339,-0.012604,79.805,43.75,1.141
12963,4.2955,4.1329,-0.001017,81.407,43.75,1.141
12964,1.5003,0.97834,-0.001017,83.01,43.75,1.141
12965,0.87909,0.27732,-0.001017,84.613,43.75,1.141
12966,-0.6738,-1.4752,-0.001017,86.216,43.75,1.141
12967,-2.2267,-3.5782,-0.001017,87.819,43.75,1.141
12968,0.56851,-7.4338,-0.001017,89.421,43.75,1.141
12969,2.432,-6.7328,-0.001017,91.024,43.75,1.141
12970,1.5003,-7.0833,-0.001017,92.627,43.75,1.141
12971,3.0531,-0.073181,-0.001017,94.23,43.75,1.141
12972,3.0531,3.7824,-0.001017,95.833,43.75,1.141
12973,2.7426,6.5864,-0.001017,97.435,43.75,1.141
12974,2.432,8.339,-0.001017,99.038,43.75,1.141
12975,2.432,6.5864,-0.001017,100.64,43.75,1.141
12976,2.1214,7.9885,-0.001017,102.24,43.75,1.141
12977,3.3637,8.339,-0.001017,103.85,43.75,1.141
12978,2.1214,10.442,-0.012604,105.45,43.75,1.141
12979,2.7426,9.741,-0.024191,107.05,43.75,1.141
12980,4.9166,10.792,-0.001017,108.66,43.75,1.141
12981,6.1589,10.442,0.010569,110.26,43.75,1.141
12982,5.2272,10.091,-0.001017,111.86,43.75,1.141
12983,4.9166,6.5864,0.010569,113.46,43.75,1.141
12984,3.6743,7.6379,-0.001017,115.07,43.75,1.141
12985,5.5378,3.7824,-0.024191,116.67,43.75,1.141
12986,8.333,0.97834,-0.012604,118.27,43.75,1.141
12987,10.507,-3.9287,-0.001017,119.87,43.75,1.141
12988,12.371,-7.7843,-0.001017,121.48,43.75,1.141
12989,14.234,-8.8358,0.010569,123.08,43.75,1.141
12990,11.439,-7.0833,-0.001017,124.68,43.75,1.141
12991,12.06,-3.9287,-0.024191,126.29,43.75,1.141
12992,12.681,-2.5267,-0.012604,127.89,43.75,1.141
12993,10.507,-3.5782,-0.012604,129.49,43.75,1.141
12994,14.855,-7.7843,-0.035777,131.09,43.75,1.141
12995,18.582,-4.9803,-0.035777,132.7,43.75,1.141
12996,16.408,-5.6813,-0.047364,134.3,43.75,1.141
12997,16.097,-0.42369,-0.25592,70.188,43.75,2.284
12998,14.855,3.0814,-0.001017,71.791,43.75,2.284
12999,12.06,7.2874,0.010569,73.393,43.75,2.284
13000,10.196,9.741,-0.001017,74.996,43.75,2.284
13001,8.6436,10.792,-0.001017,76.599,43.75,2.284
13002,7.4013,10.442,0.010569,78.202,43.75,2.284
13003,5.5378,9.04,-0.012604,79.805,43.75,2.284
13004,4.9166,7.6379,0.010569,81.407,43.75,2.284
13005,3.3637,4.8339,0.010569,83.01,43.75,2.284
13006,2.7426,2.0299,0.010569,84.613,43.75,2.284
13007,1.5003,-1.8257,0.010569,86.216,43.75,2.284
13008,0.25793,-4.6298,-0.024191,87.819,43.75,2.284
13009,2.1214,-6.0318,-0.035777,89.421,43.75,2.284
13010,3.3637,-6.3823,-0.001017,91.024,43.75,2.284
13011,2.1214,-5.3308,-0.001017,92.627,43.75,2.284
13012,3.0531,-0.073181,-0.001017,94.23,43.75,2.284
13013,4.9166,7.9885,0.010569,95.833,43.75,2.284
13014,5.2272,7.9885,0.010569,97.435,43.75,2.284
13015,2.7426,9.3905,-0.001017,99.038,43.75,2.284
13016,0.87909,8.339,0.010569,100.64,43.75,2.284
13017,1.5003,10.792,-0.001017,102.24,43.75,2.284
13018,3.0531,12.195,0.010569,103.85,43.75,2.284
13019,6.7801,10.792,-0.035777,105.45,43.75,2.284
13020,7.0907,11.143,-0.024191,107.05,43.75,2.284
13021,8.9541,9.741,-0.001017,108.66,43.75,2.284
13022,8.6436,13.597,0.022156,110.26,43.75,2.284
13023,8.333,13.947,-0.012604,111.86,43.75,2.284
13024,8.333,12.195,0.033743,113.46,43.75,2.284
13025,10.507,6.5864,-0.001017,115.07,43.75,2.284
13026,12.371,-1.8257,-0.035777,116.67,43.75,2.284
13027,16.097,-10.588,-0.024191,118.27,43.75,2.284
13028,19.824,-14.794,-0.024191,119.87,43.75,2.284
13029,20.756,-18.65,0.010569,121.48,43.75,2.284
13030,22.93,-21.104,0.010569,123.08,43.75,2.284
13031,24.173,-18.299,-0.024191,124.68,43.75,2.284
13032,25.104,-13.743,-0.070537,126.29,43.75,2.284
13033,24.483,-11.289,-0.035777,127.89,43.75,2.284
13034,22.309,-9.8873,-0.047364,129.49,43.75,2.284
13035,20.446,-10.939,-0.082124,131.09,43.75,2.284
13036,17.34,-8.8358,-0.047364,132.7,43.75,2.284
13037,17.029,-5.6813,-0.1053,134.3,43.75,2.284
13038,22.62,-2.1762,-0.30227,70.188,43.75,3.427
13039,20.756,0.27732,-0.001017,71.791,43.75,3.427
13040,17.029,4.8339,0.010569,73.393,43.75,3.427
13041,13.923,9.3905,-0.001017,74.996,43.75,3.427
13042,11.128,12.195,0.010569,76.599,43.75,3.427
13043,9.2647,12.545,0.022156,78.202,43.75,3.427
13044,7.4013,10.792,-0.001017,79.805,43.75,3.427
13045,6.1589,9.04,0.022156,81.407,43.75,3.427
13046,4.606,6.2359,0.022156,83.01,43.75,3.427
13047,4.2955,3.0814,0.022156,84.613,43.75,3.427
13048,3.3637,-0.42369,0.010569,86.216,43.75,3.427
13049,3.3637,-1.8257,-0.047364,87.819,43.75,3.427
13050,4.9166,-0.42369,-0.058951,89.421,43.75,3.427
13051,4.2955,2.3804,0.022156,91.024,43.75,3.427
13052,4.9166,10.091,-0.001017,92.627,43.75,3.427
13053,9.2647,15.7,0.056916,94.23,43.75,3.427
13054,8.0224,9.741,0.045329,95.833,43.75,3.427
13055,5.5378,6.5864,0.022156,97.435,43.75,3.427
13056,5.2272,10.442,0.022156,99.038,43.75,3.427
13057,6.7801,10.091,0.022156,100.64,43.75,3.427
13058,7.0907,11.143,0.010569,102.24,43.75,3.427
13059,8.6436,12.195,0.010569,103.85,43.75,3.427
13060,11.128,7.9885,-0.035777,105.45,43.75,3.427
13061,12.371,6.5864,-0.024191,107.05,43.75,3.427
13062,14.855,5.1844,0.010569,108.66,43.75,3.427
13063,15.476,4.4834,0.033743,110.26,43.75,3.427
13064,14.545,6.5864,-0.012604,111.86,43.75,3.427
13065,12.371,6.9369,0.045329,113.46,43.75,3.427
13066,12.371,2.7309,0.022156,115.07,43.75,3.427
13067,13.923,-2.5267,-0.024191,116.67,43.75,3.427
13068,18.272,-10.238,-0.035777,118.27,43.75,3.427
13069,23.241,-20.052,-0.024191,119.87,43.75,3.427
13070,24.794,-25.31,0.010569,121.48,43.75,3.427
13071,27.278,-25.66,0.010569,123.08,43.75,3.427
13072,29.142,-23.908,-0.047364,124.68,43.75,3.427
13073,28.521,-19.702,-0.1053,126.29,43.75,3.427
13074,26.036,-17.598,-0.047364,127.89,43.75,3.427
13075,21.998,-12.341,-0.058951,129.49,43.75,3.427
13076,18.582,-8.4853,-0.093711,131.09,43.75,3.427
13077,15.166,-6.3823,-0.058951,132.7,43.75,3.427
13078,14.545,-4.2793,-0.16323,134.3,43.75,3.427
13079,31.937,-7.0833,-0.32544,70.188,43.75,4.57
13080,30.074,-4.9803,-0.001017,71.791,43.75,4.57
13081,25.725,1.3288,0.010569,73.393,43.75,4.57
13082,19.824,8.339,0.010569,74.996,43.75,4.57
13083,15.476,12.896,0.022156,76.599,43.75,4.57
13084,12.681,13.246,0.033743,78.202,43.75,4.57
13085,9.2647,11.844,0.010569,79.805,43.75,4.57
13086,7.0907,10.442,0.045329,81.407,43.75,4.57
13087,6.1589,7.6379,0.033743,83.01,43.75,4.57
13088,6.1589,4.8339,0.022156,84.613,43.75,4.57
13089,6.1589,2.0299,0.010569,86.216,43.75,4.57
13090,5.5378,0.62783,-0.058951,87.819,43.75,4.57
13091,6.1589,6.9369,-0.047364,89.421,43.75,4.57
13092,6.7801,17.102,0.045329,91.024,43.75,4.57
13093,11.128,24.813,0.022156,92.627,43.75,4.57
13094,11.128,20.957,0.056916,94.23,43.75,4.57
13095,9.5753,11.143,0.045329,95.833,43.75,4.57
13096,10.196,10.793,0.033743,97.435,43.75,4.57
13097,11.128,13.947,0.022156,99.038,43.75,4.57
13098,14.234,13.246,0.033743,100.64,43.75,4.57
13099,15.166,12.545,0.033743,102.24,43.75,4.57
13100,14.545,11.143,0.010569,103.85,43.75,4.57
13101,16.408,7.2874,-0.035777,105.45,43.75,4.57
13102,18.272,4.1329,-0.024191,107.05,43.75,4.57
13103,19.824,1.6793,0.022156,108.66,43.75,4.57
13104,21.377,0.62783,0.033743,110.26,43.75,4.57
13105,19.824,1.3288,-0.012604,111.86,43.75,4.57
13106,16.408,1.6793,0.045329,113.46,43.75,4.57
13107,16.408,-1.8257,0.033743,115.07,43.75,4.57
13108,17.34,-5.6813,-0.012604,116.67,43.75,4.57
13109,20.756,-13.042,-0.035777,118.27,43.75,4.57
13110,26.347,-22.155,-0.024191,119.87,43.75,4.57
13111,28.831,-27.413,0.010569,121.48,43.75,4.57
13112,31.005,-31.619,-0.001017,123.08,43.75,4.57
13113,33.8,-31.969,-0.047364,124.68,43.75,4.57
13114,30.695,-27.413,-0.1053,126.29,43.75,4.57
13115,27.899,-24.959,-0.035777,127.89,43.75,4.57
13116,21.377,-17.949,-0.070537,129.49,43.75,4.57
13117,15.166,-10.939,-0.1053,131.09,43.75,4.57
13118,12.681,-8.1348,-0.058951,132.7,43.75,4.57
13119,12.681,-6.0318,-0.19799,134.3,43.75,4.57
13120,37.838,-8.8358,-0.26751,70.188,43.75,5.713
13121,35.975,-8.1348,-0.001017,71.791,43.75,5.713
13122,33.179,-5.6813,0.010569,73.393,43.75,5.713
13123,29.763,-1.8257,0.010569,74.996,43.75,5.713
13124,24.794,2.3804,0.022156,76.599,43.75,5.713
13125,19.203,8.339,0.033743,78.202,43.75,5.713
13126,13.923,11.143,0.022156,79.805,43.75,5.713
13127,10.196,11.844,0.045329,81.407,43.75,5.713
13128,8.6436,9.741,0.033743,83.01,43.75,5.713
13129,8.0224,6.9369,0.010569,84.613,43.75,5.713
13130,8.333,4.1329,-0.001017,86.216,43.75,5.713
13131,6.7801,6.5864,-0.047364,87.819,43.75,5.713
13132,8.333,17.803,-0.024191,89.421,43.75,5.713
13133,10.818,30.771,0.033743,91.024,43.75,5.713
13134,12.992,29.369,0.010569,92.627,43.75,5.713
13135,14.234,24.462,0.033743,94.23,43.75,5.713
13136,14.855,15.349,0.022156,95.833,43.75,5.713
13137,18.582,17.803,0.022156,97.435,43.75,5.713
13138,18.893,18.153,0.022156,99.038,43.75,5.713
13139,21.067,15.7,0.022156,100.64,43.75,5.713
13140,20.756,13.597,0.033743,102.24,43.75,5.713
13141,19.824,11.143,0.010569,103.85,43.75,5.713
13142,19.824,8.339,-0.024191,105.45,43.75,5.713
13143,20.446,4.4834,-0.012604,107.05,43.75,5.713
13144,21.377,0.97834,0.022156,108.66,43.75,5.713
13145,24.483,-0.77419,0.033743,110.26,43.75,5.713
13146,24.173,-1.1247,-0.001017,111.86,43.75,5.713
13147,21.377,-2.1762,0.045329,113.46,43.75,5.713
13148,21.998,-5.3308,0.033743,115.07,43.75,5.713
13149,22.93,-8.1348,-0.001017,116.67,43.75,5.713
13150,25.725,-14.794,-0.024191,118.27,43.75,5.713
13151,30.384,-23.557,-0.012604,119.87,43.75,5.713
13152,32.248,-29.516,0.010569,121.48,43.75,5.713
13153,33.179,-34.423,-0.012604,123.08,43.75,5.713
13154,37.217,-33.021,-0.058951,124.68,43.75,5.713
13155,33.179,-27.763,-0.093711,126.29,43.75,5.713
13156,28.831,-26.361,-0.024191,127.89,43.75,5.713
13157,21.067,-21.104,-0.058951,129.49,43.75,5.713
13158,11.128,-13.743,-0.082124,131.09,43.75,5.713
13159,6.4695,-11.289,-0.047364,132.7,43.75,5.713
13160,6.7801,-10.588,-0.1864,134.3,43.75,5.713
13161,44.36,-10.588,-0.15164,70.188,43.75,6.856
13162,42.497,-10.588,-0.001017,71.791,43.75,6.856
13163,40.323,-9.8873,0.010569,73.393,43.75,6.856
13164,36.596,-7.7843,0.010569,74.996,43.75,6.856
13165,32.248,-4.6298,0.010569,76.599,43.75,6.856
13166,25.725,-1.8257,0.022156,78.202,43.75,6.856
13167,18.582,0.62783,0.022156,79.805,43.75,6.856
13168,13.923,5.1844,0.045329,81.407,43.75,6.856
13169,10.818,8.339,0.022156,83.01,43.75,6.856
13170,9.5753,7.2874,-0.012604,84.613,43.75,6.856
13171,8.9541,8.339,-0.012604,86.216,43.75,6.856
13172,8.9541,17.452,-0.024191,87.819,43.75,6.856
13173,9.5753,28.668,-0.001017,89.421,43.75,6.856
13174,13.302,34.977,0.033743,91.024,43.75,6.856
13175,16.719,31.122,0.010569,92.627,43.75,6.856
13176,19.203,26.916,0.022156,94.23,43.75,6.856
13177,21.377,20.607,0.010569,95.833,43.75,6.856
13178,23.862,22.71,0.022156,97.435,43.75,6.856
13179,23.862,21.308,0.022156,99.038,43.75,6.856
13180,24.794,17.452,0.022156,100.64,43.75,6.856
13181,24.483,13.947,0.045329,102.24,43.75,6.856
13182,23.862,10.793,0.010569,103.85,43.75,6.856
13183,23.241,7.9885,-0.024191,105.45,43.75,6.856
13184,23.862,4.1329,-0.012604,107.05,43.75,6.856
13185,24.483,0.27732,0.010569,108.66,43.75,6.856
13186,26.968,-1.8257,0.010569,110.26,43.75,6.856
13187,27.278,-2.5267,-0.001017,111.86,43.75,6.856
13188,26.347,-6.7328,0.033743,113.46,43.75,6.856
13189,26.657,-10.238,0.033743,115.07,43.75,6.856
13190,28.521,-12.341,-0.001017,116.67,43.75,6.856
13191,30.695,-17.248,-0.024191,118.27,43.75,6.856
13192,34.111,-23.557,-0.012604,119.87,43.75,6.856
13193,35.975,-28.815,-0.001017,121.48,43.75,6.856
13194,37.217,-33.021,-0.024191,123.08,43.75,6.856
13195,37.838,-29.165,-0.058951,124.68,43.75,6.856
13196,32.869,-26.361,-0.070537,126.29,43.75,6.856
13197,27.899,-24.959,-0.001017,127.89,43.75,6.856
13198,19.824,-19.0,-0.035777,129.49,43.75,6.856
13199,9.5753,-13.743,-0.058951,131.09,43.75,6.856
13200,6.1589,-14.444,-0.035777,132.7,43.75,6.856
13201,4.9166,-14.093,-0.12847,134.3,43.75,6.856
13202,49.64,-12.691,0.010569,70.188,43.75,7.999
13203,47.777,-12.691,-0.001017,71.791,43.75,7.999
13204,45.602,-12.691,0.010569,73.393,43.75,7.999
13205,42.186,-11.289,-0.001017,74.996,43.75,7.999
13206,37.838,-9.5368,0.010569,76.599,43.75,7.999
13207,31.316,-10.939,0.010569,78.202,43.75,7.999
13208,24.173,-9.1863,0.022156,79.805,43.75,7.999
13209,17.961,-2.1762,0.033743,81.407,43.75,7.999
13210,13.302,3.0814,0.010569,83.01,43.75,7.999
13211,10.507,6.5864,-0.012604,84.613,43.75,7.999
13212,9.5753,11.844,-0.012604,86.216,43.75,7.999
13213,10.507,24.112,-0.012604,87.819,43.75,7.999
13214,11.439,34.977,-0.001017,89.421,43.75,7.999
13215,16.097,36.379,0.010569,91.024,43.75,7.999
13216,19.824,32.874,-0.001017,92.627,43.75,7.999
13217,22.62,29.019,0.010569,94.23,43.75,7.999
13218,25.725,25.864,0.022156,95.833,43.75,7.999
13219,26.347,27.266,0.033743,97.435,43.75,7.999
13220,26.968,25.163,0.022156,99.038,43.75,7.999
13221,27.899,19.205,0.022156,100.64,43.75,7.999
13222,28.21,14.298,0.033743,102.24,43.75,7.999
13223,27.899,10.793,0.010569,103.85,43.75,7.999
13224,27.278,7.6379,-0.024191,105.45,43.75,7.999
13225,27.899,3.4319,-0.012604,107.05,43.75,7.999
13226,28.21,-1.1247,0.010569,108.66,43.75,7.999
13227,30.074,-3.2277,-0.001017,110.26,43.75,7.999
13228,30.384,-4.9803,-0.012604,111.86,43.75,7.999
13229,30.384,-9.8873,0.022156,113.46,43.75,7.999
13230,31.316,-14.444,0.022156,115.07,43.75,7.999
13231,33.179,-15.846,-0.001017,116.67,43.75,7.999
13232,35.043,-20.403,-0.024191,118.27,43.75,7.999
13233,38.459,-25.31,-0.012604,119.87,43.75,7.999
13234,39.701,-29.516,-0.012604,121.48,43.75,7.999
13235,40.944,-33.021,-0.035777,123.08,43.75,7.999
13236,38.77,-28.464,-0.047364,124.68,43.75,7.999
13237,33.8,-26.011,-0.058951,126.29,43.75,7.999
13238,28.831,-22.856,-0.001017,127.89,43.75,7.999
13239,21.067,-16.196,-0.024191,129.49,43.75,7.999
13240,12.681,-11.64,-0.035777,131.09,43.75,7.999
13241,10.196,-14.794,-0.012604,132.7,43.75,7.999
13242,8.6436,-14.093,-0.082124,134.3,43.75,7.999
13243,52.125,-13.743,0.21913,70.188,43.75,9.142
13244,50.572,-13.743,-0.001017,71.791,43.75,9.142
13245,48.087,-14.093,-0.001017,73.393,43.75,9.142
13246,44.671,-13.743,-0.001017,74.996,43.75,9.142
13247,40.944,-12.341,0.010569,76.599,43.75,9.142
13248,34.732,-15.846,-0.001017,78.202,43.75,9.142
13249,28.21,-14.794,0.010569,79.805,43.75,9.142
13250,21.067,-7.7843,0.010569,81.407,43.75,9.142
13251,16.097,-2.8772,-0.001017,83.01,43.75,9.142
13252,10.818,4.1329,-0.024191,84.613,43.75,9.142
13253,10.196,13.597,-0.012604,86.216,43.75,9.142
13254,10.818,22.009,-0.001017,87.819,43.75,9.142
13255,13.302,34.627,-0.012604,89.421,43.75,9.142
13256,18.272,37.431,-0.001017,91.024,43.75,9.142
13257,21.067,34.977,-0.001017,92.627,43.75,9.142
13258,22.93,31.472,0.010569,94.23,43.75,9.142
13259,26.347,30.07,0.033743,95.833,43.75,9.142
13260,26.968,32.173,0.045329,97.435,43.75,9.142
13261,29.763,29.019,0.022156,99.038,43.75,9.142
13262,31.316,21.308,0.022156,100.64,43.75,9.142
13263,32.248,14.298,0.033743,102.24,43.75,9.142
13264,31.937,11.143,0.010569,103.85,43.75,9.142
13265,31.316,7.2874,-0.024191,105.45,43.75,9.142
13266,32.248,2.7309,-0.012604,107.05,43.75,9.142
13267,32.248,-2.1762,-0.001017,108.66,43.75,9.142
13268,32.869,-4.6298,-0.001017,110.26,43.75,9.142
13269,33.8,-6.7328,-0.024191,111.86,43.75,9.142
13270,33.8,-11.289,0.022156,113.46,43.75,9.142
13271,34.732,-17.248,0.010569,115.07,43.75,9.142
13272,37.217,-19.0,-0.012604,116.67,43.75,9.142
13273,39.701,-24.609,-0.024191,118.27,43.75,9.142
13274,42.807,-29.165,-0.012604,119.87,43.75,9.142
13275,42.497,-32.67,-0.024191,121.48,43.75,9.142
13276,42.807,-35.124,-0.047364,123.08,43.75,9.142
13277,40.633,-31.619,-0.035777,124.68,43.75,9.142
13278,35.975,-27.062,-0.035777,126.29,43.75,9.142
13279,32.248,-21.805,-0.001017,127.89,43.75,9.142
13280,26.036,-13.743,-0.001017,129.49,43.75,9.142
13281,18.893,-9.1863,-0.012604,131.09,43.75,9.142
13282,16.719,-10.939,0.010569,132.7,43.75,9.142
13283,16.719,-9.1863,-0.058951,134.3,43.75,9.142
13284,50.882,-13.743,0.45086,70.188,43.75,10.285
13285,49.019,-13.743,-0.001017,71.791,43.75,10.285
13286,45.913,-13.743,-0.001017,73.393,43.75,10.285
13287,42.186,-13.042,-0.001017,74.996,43.75,10.285
13288,37.838,-11.289,-0.001017,76.599,43.75,10.285
13289,32.248,-14.444,-0.001017,78.202,43.75,10.285
13290,25.104,-13.042,-0.001017,79.805,43.75,10.285
13291,18.893,-6.3823,-0.001017,81.407,43.75,10.285
13292,15.166,-2.5267,-0.012604,83.01,43.75,10.285
13293,12.371,2.0299,-0.024191,84.613,43.75,10.285
13294,12.371,10.091,-0.012604,86.216,43.75,10.285
13295,12.06,16.05,-0.001017,87.819,43.75,10.285
13296,12.992,25.163,-0.012604,89.421,43.75,10.285
13297,14.545,31.823,-0.012604,91.024,43.75,10.285
13298,17.34,33.575,-0.012604,92.627,43.75,10.285
13299,21.067,34.977,-0.001017,94.23,43.75,10.285
13300,26.347,35.678,0.045329,95.833,43.75,10.285
13301,28.21,36.73,0.045329,97.435,43.75,10.285
13302,31.937,32.874,0.022156,99.038,43.75,10.285
13303,33.8,24.813,0.010569,100.64,43.75,10.285
13304,35.043,17.452,0.022156,102.24,43.75,10.285
13305,34.732,13.246,-0.001017,103.85,43.75,10.285
13306,34.422,8.6895,-0.035777,105.45,43.75,10.285
13307,35.975,3.7824,-0.012604,107.05,43.75,10.285
13308,35.975,-1.4752,-0.001017,108.66,43.75,10.285
13309,37.838,-3.9287,-0.012604,110.26,43.75,10.285
13310,38.149,-5.6813,-0.024191,111.86,43.75,10.285
13311,36.906,-10.588,0.010569,113.46,43.75,10.285
13312,38.459,-17.949,0.010569,115.07,43.75,10.285
13313,40.633,-20.403,-0.012604,116.67,43.75,10.285
13314,41.565,-26.361,-0.012604,118.27,43.75,10.285
13315,42.807,-30.217,-0.024191,119.87,43.75,10.285
13316,40.633,-30.567,-0.035777,121.48,43.75,10.285
13317,38.459,-30.217,-0.047364,123.08,43.75,10.285
13318,35.664,-26.712,-0.035777,124.68,43.75,10.285
13319,31.316,-22.155,-0.012604,126.29,43.75,10.285
13320,29.142,-15.145,-0.001017,127.89,43.75,10.285
13321,25.725,-9.1863,0.010569,129.49,43.75,10.285
13322,21.377,-6.7328,-0.001017,131.09,43.75,10.285
13323,19.824,-6.7328,0.022156,132.7,43.75,10.285
13324,19.203,-3.9287,-0.093711,134.3,43.75,10.285
13325,45.602,-13.042,0.67101,70.188,43.75,11.428
13326,43.118,-13.042,-0.001017,71.791,43.75,11.428
13327,40.323,-12.341,-0.001017,73.393,43.75,11.428
13328,36.596,-10.588,-0.001017,74.996,43.75,11.428
13329,32.558,-8.4853,-0.001017,76.599,43.75,11.428
13330,28.21,-10.588,-0.001017,78.202,43.75,11.428
13331,22.93,-9.1863,-0.001017,79.805,43.75,11.428
13332,18.272,-4.2792,-0.001017,81.407,43.75,11.428
13333,15.476,-2.1762,-0.012604,83.01,43.75,11.428
13334,13.302,0.27732,-0.035777,84.613,43.75,11.428
13335,14.234,6.5864,-0.024191,86.216,43.75,11.428
13336,13.302,11.143,-0.001017,87.819,43.75,11.428
13337,13.923,18.153,-0.012604,89.421,43.75,11.428
13338,14.545,24.462,-0.024191,91.024,43.75,11.428
13339,16.097,26.916,-0.012604,92.627,43.75,11.428
13340,18.893,28.668,-0.001017,94.23,43.75,11.428
13341,22.93,30.07,0.045329,95.833,43.75,11.428
13342,26.347,33.225,0.033743,97.435,43.75,11.428
13343,30.695,31.122,0.010569,99.038,43.75,11.428
13344,33.8,24.462,-0.012604,100.64,43.75,11.428
13345,35.975,17.803,-0.001017,102.24,43.75,11.428
13346,36.285,13.597,-0.012604,103.85,43.75,11.428
13347,36.596,9.04,-0.035777,105.45,43.75,11.428
13348,38.77,3.4319,-0.024191,107.05,43.75,11.428
13349,38.77,-2.5267,-0.001017,108.66,43.75,11.428
13350,39.701,-5.3308,-0.012604,110.26,43.75,11.428
13351,39.701,-6.3823,-0.024191,111.86,43.75,11.428
13352,36.906,-10.939,-0.001017,113.46,43.75,11.428
13353,36.906,-16.547,-0.001017,115.07,43.75,11.428
13354,37.838,-17.248,-0.012604,116.67,43.75,11.428
13355,38.459,-18.65,-0.001017,118.27,43.75,11.428
13356,39.08,-21.805,-0.024191,119.87,43.75,11.428
13357,37.838,-23.557,-0.047364,121.48,43.75,11.428
13358,35.664,-24.609,-0.047364,123.08,43.75,11.428
13359,32.558,-21.805,-0.024191,124.68,43.75,11.428
13360,29.763,-17.598,-0.001017,126.29,43.75,11.428
13361,27.899,-13.042,-0.001017,127.89,43.75,11.428
13362,25.725,-9.5368,0.010569,129.49,43.75,11.428
13363,22.93,-7.7843,0.010569,131.09,43.75,11.428
13364,21.067,-6.7328,0.022156,132.7,43.75,11.428
13365,21.067,-4.6298,-0.16323,134.3,43.75,11.428
13366,39.08,-10.939,0.86798,70.188,43.75,12.571
13367,36.906,-10.939,-0.001017,71.791,43.75,12.571
13368,34.111,-9.8873,-0.001017,73.393,43.75,12.571
13369,30.695,-8.1348,-0.001017,74.996,43.75,12.571
13370,26.968,-6.0318,-0.001017,76.599,43.75,12.571
13371,24.173,-7.4338,-0.001017,78.202,43.75,12.571
13372,20.446,-6.3823,-0.001017,79.805,43.75,12.571
13373,17.029,-2.1762,-0.001017,81.407,43.75,12.571
13374,15.476,-1.8257,-0.012604,83.01,43.75,12.571
13375,13.923,-0.42369,-0.035777,84.613,43.75,12.571
13376,14.545,4.1329,-0.024191,86.216,43.75,12.571
13377,12.992,8.339,-0.012604,87.819,43.75,12.571
13378,12.681,14.298,-0.012604,89.421,43.75,12.571
13379,12.681,19.205,-0.024191,91.024,43.75,12.571
13380,13.923,21.308,-0.024191,92.627,43.75,12.571
13381,15.476,22.359,-0.001017,94.23,43.75,12.571
13382,18.582,22.359,0.033743,95.833,43.75,12.571
13383,22.93,25.864,0.022156,97.435,43.75,12.571
13384,27.278,26.215,-0.001017,99.038,43.75,12.571
13385,31.005,19.906,-0.012604,100.64,43.75,12.571
13386,32.558,15.7,-0.012604,102.24,43.75,12.571
13387,33.8,12.195,-0.024191,103.85,43.75,12.571
13388,35.043,7.9885,-0.035777,105.45,43.75,12.571
13389,36.906,3.4319,-0.024191,107.05,43.75,12.571
13390,36.285,-1.8257,-0.012604,108.66,43.75,12.571
13391,36.285,-3.9287,-0.012604,110.26,43.75,12.571
13392,35.664,-4.9803,-0.024191,111.86,43.75,12.571
13393,32.558,-8.8358,-0.001017,113.46,43.75,12.571
13394,30.695,-13.042,-0.001017,115.07,43.75,12.571
13395,30.074,-12.691,-0.001017,116.67,43.75,12.571
13396,30.384,-12.691,-0.001017,118.27,43.75,12.571
13397,31.316,-14.093,-0.012604,119.87,43.75,12.571
13398,30.384,-16.547,-0.035777,121.48,43.75,12.571
13399,29.142,-18.65,-0.035777,123.08,43.75,12.571
13400,27.278,-17.598,-0.012604,124.68,43.75,12.571
13401,26.036,-14.444,0.010569,126.29,43.75,12.571
13402,24.483,-11.289,-0.001017,127.89,43.75,12.571
13403,23.241,-8.4853,0.010569,129.49,43.75,12.571
13404,21.377,-7.4338,0.010569,131.09,43.75,12.571
13405,20.135,-6.3823,0.022156,132.7,43.75,12.571
13406,19.824,-4.6298,-0.23275,134.3,43.75,12.571
13407,32.869,-8.1348,1.007,70.188,43.75,13.714
13408,31.316,-8.4853,-0.001017,71.791,43.75,13.714
13409,28.21,-7.4338,-0.001017,73.393,43.75,13.714
13410,25.104,-6.0318,-0.001017,74.996,43.75,13.714
13411,21.998,-3.9287,-0.001017,76.599,43.75,13.714
13412,19.824,-4.9803,-0.012604,78.202,43.75,13.714
